tf,confidence,target,mor,likelihood
Aebp2,E,Fam126a,1,1
Aebp2,E,Fam133b,1,1
Aebp2,E,Fam13b,1,1
Aebp2,E,Fam172a,1,1
Aebp2,E,Fam199x,1,1
Aebp2,E,Fam220a,1,1
Aebp2,E,Fam227b,1,1
Aebp2,E,Fam8a1,1,1
Aebp2,E,Fam91a1,1,1
Aebp2,E,Far1,1,1
Aebp2,E,Fas,1,1
Aebp2,E,Fasn,1,1
Aebp2,E,Fbxl3,1,1
Aebp2,E,Fbxo28,1,1
Aebp2,E,Fbxo34,1,1
Aebp2,E,Fgf7,1,1
Aebp2,E,Fgfr1op2,1,1
Aebp2,E,Fmr1,1,1
Aebp2,E,Fndc3a,1,1
Aebp2,E,Foxp1,1,1
Aebp2,E,Frs2,1,1
Aebp2,E,Fxr1,1,1
Aebp2,E,Fyttd1,1,1
Aebp2,E,Fzd3,1,1
Aebp2,E,Fzd6,1,1
Aebp2,E,G2e3,1,1
Aebp2,E,G6pc3,1,1
Aebp2,E,G6pdx,1,1
Aebp2,E,G6pd2,1,1
Aebp2,E,Gab1,1,1
Aebp2,E,Gabarapl2,1,1
Aebp2,E,Gabpa,1,1
Aebp2,E,Gdap2,1,1
Aebp2,E,Gem,1,1
Aebp2,E,Ggps1,1,1
Aebp2,E,Gkap1,1,1
Aebp2,E,Gls,1,1
Aebp2,E,Gmfb,1,1
Aebp2,E,Gmps,1,1
Aebp2,E,Gna13,1,1
Aebp2,E,Gng12,1,1
Aebp2,E,Golph3,1,1
Aebp2,E,Gpatch2,1,1
Aebp2,E,Gpd1,1,1
Aebp2,E,Gpt,1,1
Aebp2,E,Gpx1,1,1
Aebp2,E,Grina,1,1
Aebp2,E,Gtf2f2,1,1
Aebp2,E,Gulp1,1,1
Aebp2,E,H3f3a,1,1
Aebp2,E,Hace1,1,1
Aebp2,E,Hdx,1,1
Aebp2,E,Heca,1,1
Aebp2,E,Hes1,1,1
Aebp2,E,Hmgn1,1,1
Aebp2,E,Hnrnpa3,1,1
Aebp2,E,Hnrnpc,1,1
Aebp2,E,Hnrnpd,1,1
Aebp2,E,Hnrnph3,1,1
Aebp2,E,Hnrnpll,1,1
Aebp2,E,Hnrnpr,1,1
Aebp2,E,Hook3,1,1
Aebp2,E,Hspa4l,1,1
Aebp2,E,Hus1,1,1
Aebp2,E,Ice2,1,1
Aebp2,E,Ids,1,1
Aebp2,E,Ifrd1,1,1
Aebp2,E,Immp2l,1,1
Aebp2,E,Inpp4b,1,1
Aebp2,E,Ints6,1,1
Aebp2,E,Irf2bp2,1,1
Aebp2,E,Itch,1,1
Aebp2,E,Itgav,1,1
Aebp2,E,Itm2b,1,1
Aebp2,E,Jazf1,1,1
Aebp2,E,Kat6a,1,1
Aebp2,E,Kat7,1,1
Aebp2,E,Katnal1,1,1
Aebp2,E,Kbtbd2,1,1
Aebp2,E,Khdrbs1,1,1
Aebp2,E,9930021J03Rik,1,1
Aebp2,E,Kif27,1,1
Aebp2,E,Kif5b,1,1
Aebp2,E,Klhl20,1,1
Aebp2,E,Klhl28,1,1
Aebp2,E,Kmt2a,1,1
Aebp2,E,Kmt2e,1,1
Aebp2,E,Kpna4,1,1
Aebp2,E,Ktn1,1,1
Aebp2,E,Lamtor1,1,1
Aebp2,E,Lamtor3,1,1
Aebp2,E,Lats1,1,1
Aebp2,E,Lca5,1,1
Aebp2,E,Lcorl,1,1
Aebp2,E,Lepr,1,1
Aebp2,E,Lix1l,1,1
Aebp2,E,Lman1,1,1
Aebp2,E,Lmbr1,1,1
Aebp2,E,Lmbrd1,1,1
Aebp2,E,Lrch1,1,1
Aebp2,E,Lrch2,1,1
Aebp2,E,Lrch3,1,1
Aebp2,E,Lrp12,1,1
Aebp2,E,Lsm14a,1,1
Aebp2,E,Magi3,1,1
Aebp2,E,Magohb,1,1
Aebp2,E,Malt1,1,1
Aebp2,E,Map3k7,1,1
Aebp2,E,Map4k5,1,1
Aebp2,E,Mapk8,1,1
Aebp2,E,Mar-07,1,1
Aebp2,E,Mat2b,1,1
Aebp2,E,Matr3,1,1
Aebp2,E,Max,1,1
Aebp2,E,Mbd2,1,1
Aebp2,E,Mbd5,1,1
Aebp2,E,Mbnl1,1,1
Aebp2,E,Mbnl2,1,1
Aebp2,E,Mcph1,1,1
Aebp2,E,Mcu,1,1
Aebp2,E,Mdfic,1,1
Aebp2,E,Meaf6,1,1
Aebp2,E,Med13,1,1
Aebp2,E,Med21,1,1
Aebp2,E,Med6,1,1
Aebp2,E,Mettl15,1,1
Aebp2,E,Mettl9,1,1
Aebp2,E,Mex3c,1,1
Aebp2,E,Mgat1,1,1
Aebp2,E,Mib1,1,1
Aebp2,E,Micu3,1,1
Aebp2,E,Mier1,1,1
Aebp2,E,Miga1,1,1
Aebp2,E,Mipol1,1,1
Aebp2,E,Mllt3,1,1
Aebp2,E,Mnat1,1,1
Aebp2,E,Mob1b,1,1
Aebp2,E,Morc3,1,1
Aebp2,E,Mospd1,1,1
Aebp2,E,Mrpl42,1,1
Aebp2,E,mt-Atp8,1,1
Aebp2,E,mt-Co2,1,1
Aebp2,E,mt-Nd5,1,1
Aebp2,E,mt-Nd6,1,1
Aebp2,E,Mtap,1,1
Aebp2,E,Mtf2,1,1
Aebp2,E,Mtmr2,1,1
Aebp2,E,Mtpn,1,1
Aebp2,E,Mynn,1,1
Aebp2,E,Myo3a,1,1
Aebp2,E,Mzt1,1,1
Aebp2,E,Naa15,1,1
Aebp2,E,Naa30,1,1
Aebp2,E,Naa50,1,1
Aebp2,E,Nab1,1,1
Aebp2,E,Naf1,1,1
Aebp2,E,Napb,1,1
Aebp2,E,Nbeal1,1,1
Aebp2,E,Nck1,1,1
Aebp2,E,Nde1,1,1
Aebp2,E,Necab1,1,1
Aebp2,E,Necap1,1,1
Aebp2,E,Nedd1,1,1
Aebp2,E,Nedd4,1,1
Aebp2,E,Nek7,1,1
Aebp2,E,Nfe2l2,1,1
Aebp2,E,Nfya,1,1
Aebp2,E,Nkrf,1,1
Aebp2,E,Nmd3,1,1
Aebp2,E,Nptn,1,1
Aebp2,E,Nr1d2,1,1
Aebp2,E,Nr3c1,1,1
Aebp2,E,Nt5c3,1,1
Aebp2,E,Nucks1,1,1
Aebp2,E,Nudcd1,1,1
Aebp2,E,Nudt22,1,1
Aebp2,E,Nudt4,1,1
Aebp2,E,Nufip2,1,1
Aebp2,E,Numb,1,1
Aebp2,E,Nupl1,1,1
Aebp2,E,Nus1,1,1
Aebp2,E,Oat,1,1
Aebp2,E,Oplah,1,1
Aebp2,E,Optn,1,1
Aebp2,E,Osbpl8,1,1
Aebp2,E,Otud4,1,1
Aebp2,E,Otud6b,1,1
Aebp2,E,Otulin,1,1
Aebp2,E,Oxld1,1,1
Aebp2,E,Oxr1,1,1
Aebp2,E,5730480H06Rik,1,1
Aebp2,E,Papola,1,1
Aebp2,E,Paqr3,1,1
Aebp2,E,Parp11,1,1
Aebp2,E,Pawr,1,1
Aebp2,E,Pcx,1,1
Aebp2,E,Pcbp2,1,1
Aebp2,E,Pcgf5,1,1
Aebp2,E,Pck2,1,1
Aebp2,E,Pcmtd1,1,1
Aebp2,E,Pcnp,1,1
Aebp2,E,Pcyt2,1,1
Aebp2,E,Pde4d,1,1
Aebp2,E,Pde5a,1,1
Aebp2,E,Pdlim3,1,1
Aebp2,E,Pdlim5,1,1
Aebp2,E,Pds5a,1,1
Aebp2,E,Peg10,1,1
Aebp2,E,Pex13,1,1
Aebp2,E,Pgap1,1,1
Aebp2,E,Pgd,1,1
Aebp2,E,Pgp,1,1
Aebp2,E,Phf10,1,1
Aebp2,E,Phf20l1,1,1
Aebp2,E,Phf3,1,1
Aebp2,E,Phf6,1,1
Aebp2,E,Phip,1,1
Aebp2,E,Pi4k2b,1,1
Aebp2,E,Pibf1,1,1
Aebp2,E,Picalm,1,1
Aebp2,E,Pik3ca,1,1
Aebp2,E,Pitpnb,1,1
Aebp2,E,Pja2,1,1
Aebp2,E,Pkn2,1,1
Aebp2,E,Plcb1,1,1
Aebp2,E,Plekha1,1,1
Aebp2,E,Plekha2,1,1
Aebp2,E,Plekha3,1,1
Aebp2,E,Pls3,1,1
Aebp2,E,Plscr4,1,1
Aebp2,E,Pm20d2,1,1
Aebp2,E,Pnrc1,1,1
Aebp2,E,Pnrc2,1,1
Aebp2,E,Poc1b,1,1
Aebp2,E,Polk,1,1
Aebp2,E,Polr2m,1,1
Aebp2,E,Por,1,1
Aebp2,E,Ppig,1,1
Aebp2,E,Ppil4,1,1
Aebp2,E,Ppp1cc,1,1
Aebp2,E,Ppp1r12a,1,1
Aebp2,E,Ppp1r2,1,1
Aebp2,E,Ppp1r3b,1,1
Aebp2,E,Ppp2r2a,1,1
Aebp2,E,Ppp2r5e,1,1
Aebp2,E,Ppp3ca,1,1
Aebp2,E,Ppp3cb,1,1
Aebp2,E,Ppp3r1,1,1
Aebp2,E,Ppp4r3a,1,1
Aebp2,E,Ppp4r3b,1,1
Aebp2,E,Pqlc1,1,1
Aebp2,E,Prepl,1,1
Aebp2,E,Prkaa2,1,1
Aebp2,E,Prkar1a,1,1
Aebp2,E,Prkci,1,1
Aebp2,E,Prkg1,1,1
Aebp2,E,Prkra,1,1
Aebp2,E,Prmt9,1,1
Aebp2,E,Prnp,1,1
Aebp2,E,Prpf18,1,1
Aebp2,E,Psip1,1,1
Aebp2,E,Ptbp3,1,1
Aebp2,E,Ptges3,1,1
Aebp2,E,Ptk2,1,1
Aebp2,E,Ptp4a1,1,1
Aebp2,E,Ptpn12,1,1
Aebp2,E,Pum1,1,1
Aebp2,E,Pum2,1,1
Aebp2,E,Pura,1,1
Aebp2,E,Purb,1,1
Aebp2,E,Pygo1,1,1
Aebp2,E,Qk,1,1
Aebp2,E,Rab11fip2,1,1
Aebp2,E,Rab14,1,1
Aebp2,E,Rab18,1,1
Aebp2,E,Rab21,1,1
Aebp2,E,Rab28,1,1
Aebp2,E,Rab33b,1,1
Aebp2,E,Rab3gap1,1,1
Aebp2,E,Rab5a,1,1
Aebp2,E,Rab6a,1,1
Aebp2,E,Rabgap1l,1,1
Aebp2,E,Rad51b,1,1
Aebp2,E,Ralgapa1,1,1
Aebp2,E,Rap1a,1,1
Aebp2,E,Rapgef6,1,1
Aebp2,E,Rasa2,1,1
Aebp2,E,Rasgef1b,1,1
Aebp2,E,Rb1,1,1
Aebp2,E,Rbm27,1,1
Aebp2,E,Rbm7,1,1
Aebp2,E,Rbms1,1,1
Aebp2,E,Rbp4,1,1
Aebp2,E,Rbpj,1,1
Aebp2,E,Rcor1,1,1
Aebp2,E,Reep3,1,1
Aebp2,E,Rev1,1,1
Aebp2,E,Rhoq,1,1
Aebp2,E,Rhot1,1,1
Aebp2,E,Rif1,1,1
Aebp2,E,Rimklb,1,1
Aebp2,E,Rlf,1,1
Aebp2,E,Rlim,1,1
Aebp2,E,Rnf11,1,1
Aebp2,E,Rnf111,1,1
Aebp2,E,Rnf138,1,1
Aebp2,E,Rnf180,1,1
Aebp2,E,Rnf2,1,1
Aebp2,E,Rnf217,1,1
Aebp2,E,Rora,1,1
Aebp2,E,Rp2,1,1
Aebp2,E,Rpe,1,1
Aebp2,E,Rpl15,1,1
Aebp2,E,Rpl22,1,1
Aebp2,E,Rprd1a,1,1
Aebp2,E,Rps6ka2,1,1
Aebp2,E,Rps6kb1,1,1
Aebp2,E,Rsf1,1,1
Aebp2,E,Rsl24d1,1,1
Aebp2,E,Rsrc2,1,1
Aebp2,E,Rufy2,1,1
Aebp2,E,Rufy3,1,1
Aebp2,E,Rybp,1,1
Aebp2,E,Ryk,1,1
Aebp2,E,Samd8,1,1
Aebp2,E,Sarnp,1,1
Aebp2,E,Sav1,1,1
Aebp2,E,Scamp1,1,1
Aebp2,E,Scaper,1,1
Aebp2,E,Sclt1,1,1
Aebp2,E,Scml2,1,1
Aebp2,E,Sde2,1,1
Aebp2,E,Sec22a,1,1
Aebp2,E,Sec24b,1,1
Aebp2,E,Sec62,1,1
Aebp2,E,Senp6,1,1
Aebp2,E,Sep-10,1,1
Aebp2,E,Sep-07,1,1
Aebp2,E,Serpini1,1,1
Aebp2,E,Setbp1,1,1
Aebp2,E,Sgms1,1,1
Aebp2,E,Sh3rf1,1,1
Aebp2,E,Siah1a,1,1
Aebp2,E,Siah1b,1,1
Aebp2,E,Sirt1,1,1
Aebp2,E,Skil,1,1
Aebp2,E,Slain2,1,1
Aebp2,E,Slc25a1,1,1
Aebp2,E,Slc25a32,1,1
Aebp2,E,Slc30a7,1,1
Aebp2,E,Slc4a7,1,1
Aebp2,E,Slc5a3,1,1
Aebp2,E,Slmap,1,1
Aebp2,E,Smad2,1,1
Aebp2,E,Smad5,1,1
Aebp2,E,Smc5,1,1
Aebp2,E,Smchd1,1,1
Aebp2,E,Smndc1,1,1
Aebp2,E,Smurf2,1,1
Aebp2,E,Snapc1,1,1
Aebp2,E,Snrk,1,1
Aebp2,E,Snrnp27,1,1
Aebp2,E,Snx16,1,1
Aebp2,E,Snx25,1,1
Aebp2,E,Snx8,1,1
Aebp2,E,Socs5,1,1
Aebp2,E,Sp3,1,1
Aebp2,E,Spata5,1,1
Aebp2,E,Spice1,1,1
Aebp2,E,Spin1,1,1
Aebp2,E,Spopl,1,1
Aebp2,E,Spred1,1,1
Aebp2,E,Spred2,1,1
Aebp2,E,Spry1,1,1
Aebp2,E,Srgap2,1,1
Aebp2,E,Srpk2,1,1
Aebp2,E,Srrm1,1,1
Aebp2,E,Srsf7,1,1
Aebp2,E,Ss18,1,1
Aebp2,E,Ssbp2,1,1
Aebp2,E,Ssu72,1,1
Aebp2,E,Stag2,1,1
Aebp2,E,Stam2,1,1
Aebp2,E,Stau2,1,1
Aebp2,E,Stk3,1,1
Aebp2,E,Stk38l,1,1
Aebp2,E,Stk4,1,1
Aebp2,E,Strn,1,1
Aebp2,E,Strn3,1,1
Aebp2,E,Stx6,1,1
Aebp2,E,Stxbp3,1,1
Aebp2,E,Sub1,1,1
Aebp2,E,Suds3,1,1
Aebp2,E,Sumo2,1,1
Aebp2,E,Suz12,1,1
Aebp2,E,Svip,1,1
Aebp2,E,Sytl2,1,1
Aebp2,E,Tab2,1,1
Aebp2,E,Taf1d,1,1
Aebp2,E,Taf3,1,1
Aebp2,E,Taf7,1,1
Aebp2,E,Taf9b,1,1
Aebp2,E,Tank,1,1
Aebp2,E,Taok1,1,1
Aebp2,E,Tbc1d15,1,1
Aebp2,E,Tbc1d16,1,1
Aebp2,E,Tbc1d23,1,1
Aebp2,E,Tcea1,1,1
Aebp2,E,Tceal7,1,1
Aebp2,E,Tcf12,1,1
Aebp2,E,Tcf4,1,1
Aebp2,E,Tcn2,1,1
Aebp2,E,Tdrd3,1,1
Aebp2,E,Tead3,1,1
Aebp2,E,Terf1,1,1
Aebp2,E,Terf2ip,1,1
Aebp2,E,Tet2,1,1
Aebp2,E,Tex10,1,1
Aebp2,E,Thumpd2,1,1
Aebp2,E,Tlk1,1,1
Aebp2,E,Tlk2,1,1
Aebp2,E,Tm9sf3,1,1
Aebp2,E,Tma16,1,1
Aebp2,E,Tmem104,1,1
Aebp2,E,Tmem120a,1,1
Aebp2,E,Tmem123,1,1
Aebp2,E,Tmem135,1,1
Aebp2,E,Tmem167b,1,1
Aebp2,E,Tmem263,1,1
Aebp2,E,Tmem30a,1,1
Aebp2,E,Tmem53,1,1
Aebp2,E,Tmem68,1,1
Aebp2,E,Tmem8,1,1
Aebp2,E,Tmod3,1,1
Aebp2,E,Tnks2,1,1
Aebp2,E,Tomm20,1,1
Aebp2,E,Topors,1,1
Aebp2,E,Tra2b,1,1
Aebp2,E,Trappc6b,1,1
Aebp2,E,Trim23,1,1
Aebp2,E,Trmt11,1,1
Aebp2,E,Tsc22d2,1,1
Aebp2,E,Tsnax,1,1
Aebp2,E,Tst,1,1
Aebp2,E,Ttbk2,1,1
Aebp2,E,Ttc33,1,1
Aebp2,E,Ttc39b,1,1
Aebp2,E,Tulp3,1,1
Aebp2,E,Twsg1,1,1
Aebp2,E,Uba2,1,1
Aebp2,E,Uba6,1,1
Aebp2,E,Ube2b,1,1
Aebp2,E,Ube2d1,1,1
Aebp2,E,Ube2d2a,1,1
Aebp2,E,Ube2d3,1,1
Aebp2,E,Ube2e1,1,1
Aebp2,E,Ube2e2,1,1
Aebp2,E,Ube2v2,1,1
Aebp2,E,Ube3a,1,1
Aebp2,E,Ubqln2,1,1
Aebp2,E,Ubr1,1,1
Aebp2,E,Ufm1,1,1
Aebp2,E,Uhrf1bp1l,1,1
Aebp2,E,Uimc1,1,1
Aebp2,E,Umad1,1,1
Aebp2,E,Upf3b,1,1
Aebp2,E,Uri1,1,1
Aebp2,E,Usp12,1,1
Aebp2,E,Usp15,1,1
Aebp2,E,Usp25,1,1
Aebp2,E,Vapa,1,1
Aebp2,E,Vezt,1,1
Aebp2,E,Vgll4,1,1
Aebp2,E,Vma21,1,1
Aebp2,E,Vma21-ps,1,1
Aebp2,E,Vps26a,1,1
Aebp2,E,Vps37a,1,1
Aebp2,E,Vsig4,1,1
Aebp2,E,Wac,1,1
Aebp2,E,Wapl,1,1
Aebp2,E,Wasl,1,1
Aebp2,E,Wdfy1,1,1
Aebp2,E,Wwp1,1,1
Aebp2,E,Wwtr1,1,1
Aebp2,E,Yaf2,1,1
Aebp2,E,Yap1,1,1
Aebp2,E,Yes1,1,1
Aebp2,E,Ypel5,1,1
Aebp2,E,Ythdc1,1,1
Aebp2,E,Gon4l,1,1
Aebp2,E,Zbtb10,1,1
Aebp2,E,Zbtb11,1,1
Aebp2,E,Zbtb20,1,1
Aebp2,E,Zbtb21,1,1
Aebp2,E,Zbtb7b,1,1
Aebp2,E,Zc2hc1a,1,1
Aebp2,E,Zc3h15,1,1
Aebp2,E,Zc3h7a,1,1
Aebp2,E,Zcchc2,1,1
Aebp2,E,Zcchc7,1,1
Aebp2,E,Zdbf2,1,1
Aebp2,E,Zdhhc17,1,1
Aebp2,E,Zdhhc20,1,1
Aebp2,E,Zdhhc21,1,1
Aebp2,E,Zfand1,1,1
Aebp2,E,Zfp36l1,1,1
Aebp2,E,Zfr,1,1
Aebp2,E,Zhx1,1,1
Aebp2,E,Zmat3,1,1
Aebp2,E,Zmym5,1,1
Aebp2,E,Zfp143,1,1
Aebp2,E,Zfp146,1,1
Aebp2,E,Zfp148,1,1
Aebp2,E,Zfp207,1,1
Aebp2,E,Zfp280d,1,1
Aebp2,E,Zfp451,1,1
Aebp2,E,Zfy1,1,1
Aebp2,E,Zfy2,1,1
Aebp2,E,Zfp644,1,1
Aebp2,E,Zfp654,1,1
Aebp2,E,Zfp953,1,1
Aebp2,E,Zfp595,1,1
Aebp2,E,Zfp457,1,1
Aebp2,E,Zfp738,1,1
Aebp2,E,Znhit6,1,1
Ahr,C,Arhgap15,1,1
Ahr,C,Arid5b,1,1
Ahr,C,Asap1,1,1
Ahr,C,Creb5,1,1
Ahr,C,Ctnna1,1,1
Ahr,C,Ctnna2,1,1
Ahr,C,Cyp1a1,1,1
Ahr,C,Cyp1a2,1,1
Ahr,C,Cyp1b1,1,1
Ahr,C,Dock4,1,1
Ahr,C,Epb41l2,1,1
Ahr,C,Erg,1,1
Ahr,C,Fos,1,1
Ahr,C,Frmd4a,1,1
Ahr,C,Gas7,1,1
Ahr,C,Kazn,1,1
Ahr,C,Kdm4c,1,1
Ahr,C,Lhfpl2,1,1
Ahr,C,Map4k4,1,1
Ahr,C,Mast4,1,1
Ahr,C,Mid1,1,1
Ahr,C,Myc,1,1
Ahr,C,Myo1b,1,1
Ahr,C,Ncor2,1,1
Ahr,C,Nfatc2,1,1
Ahr,C,Nrp2,1,1
Ahr,C,Phactr3,1,1
Ahr,C,Plcb1,1,1
Ahr,C,Rapgef4,1,1
Ahr,C,Rbms1,1,1
Ahr,C,Runx1,1,1
Ahr,C,Sipa1l2,1,1
Ahr,C,Slco3a1,1,1
Ahr,C,Sos1,1,1
Ahr,C,Sulf2,1,1
Ahr,C,Trim37,1,1
Ahr,C,Trio,1,1
Ahr,C,Trps1,1,1
Ahr,C,Tshz2,1,1
Ahr,C,Ugt1a6a,1,1
Ahr,C,Ugt1a7c,1,1
Ahr,C,Ugt1a6b,1,1
Ahr,C,Utrn,1,1
Ahr,C,Vgll4,1,1
Ahr,C,Zfp217,1,1
Ahrr,E,Crhr2,-1,1
Ahrr,E,Cyb5r2,-1,1
Ahrr,E,Cyp1a1,-1,1
Ahrr,E,Cyp1b1,-1,1
Ahrr,E,Cytl1,-1,1
Ahrr,E,Elfn2,-1,1
Ahrr,E,Fabp5,-1,1
Ahrr,E,Gpr15,-1,1
Ahrr,E,Mink1,-1,1
Ahrr,E,Mst1r,-1,1
Ahrr,E,Nkd2,-1,1
Ahrr,E,Npas1,-1,1
Ahrr,E,Pparg,-1,1
Ahrr,E,Proser2,-1,1
Ahrr,E,Rassf5,-1,1
Ahrr,E,Rbks,-1,1
Ahrr,E,Thsd4,-1,1
Ahrr,E,Tmem119,-1,1
Ahrr,E,Trpm4,-1,1
Ahrr,E,Wsb2,-1,1
Aire,E,Acaca,1,1
Aire,E,Ace2,1,1
Aire,E,Acot11,1,1
Aire,E,Acvr1b,1,1
Aire,E,Adam10,1,1
Aire,E,Adamts9,1,1
Aire,E,Adgrf1,1,1
Aire,E,Agpat5,1,1
Aire,E,Ahcyl1,1,1
Aire,E,Alkbh8,1,1
Aire,E,Aloxe3,1,1
Aire,E,Anapc13,1,1
Aire,E,Anapc7,1,1
Aire,E,Ankrd13a,1,1
Aire,E,Ankrd22,1,1
Aire,E,Ano4,1,1
Aire,E,Apol10a,1,1
Aire,E,Apol9a,1,1
Aire,E,Apol9b,1,1
Aire,E,Apol11a,1,1
Aire,E,Apol10b,1,1
Aire,E,Apol11b,1,1
Aire,E,Aptx,1,1
Aire,E,Arhgap10,1,1
Aire,E,Arhgap32,1,1
Aire,E,Arhgef28,1,1
Aire,E,Arid4a,1,1
Aire,E,Armc8,1,1
Aire,E,Arnt2,1,1
Aire,E,Asap3,1,1
Aire,E,Asb12,1,1
Aire,E,Atp1a1,1,1
Aire,E,Atp2a3,1,1
Aire,E,Atp6v1e2,1,1
Aire,E,Atp6v1g3,1,1
Aire,E,Atxn7,1,1
Aire,E,Atxn7l3,1,1
Aire,E,Azi2,1,1
Aire,E,Bbof1,1,1
Aire,E,Bcat1,1,1
Aire,E,Bdh2,1,1
Aire,E,Begain,1,1
Aire,E,Birc2,1,1
Aire,E,Brd7,1,1
Aire,E,Bri3bp,1,1
Aire,E,Btbd7,1,1
Aire,E,BC051019,1,1
Aire,E,D930020B18Rik,1,1
Aire,E,1700030K09Rik,1,1
Aire,E,2810004N23Rik,1,1
Aire,E,1700019D03Rik,1,1
Aire,E,BC048671,1,1
Aire,E,4930453N24Rik,1,1
Aire,E,4930444P10Rik,1,1
Aire,E,2210016F16Rik,1,1
Aire,E,Casd1,1,1
Aire,E,Ccdc182,1,1
Aire,E,Ccdc77,1,1
Aire,E,Ccnd1,1,1
Aire,E,Ccnyl1,1,1
Aire,E,Cd302,1,1
Aire,E,Cdc27,1,1
Aire,E,Cdh19,1,1
Aire,E,Cdk5rap1,1,1
Aire,E,Cdkal1,1,1
Aire,E,Cdkl5,1,1
Aire,E,Cdr2l,1,1
Aire,E,Cds1,1,1
Aire,E,Cggbp1,1,1
Aire,E,Chn1,1,1
Aire,E,Chrna1,1,1
Aire,E,Chrna3,1,1
Aire,E,Ckap2l,1,1
Aire,E,Clasp2,1,1
Aire,E,Clcn5,1,1
Aire,E,Clec12a,1,1
Aire,E,Clmn,1,1
Aire,E,Cnbd1,1,1
Aire,E,Cnep1r1,1,1
Aire,E,Cobll1,1,1
Aire,E,Col4a5,1,1
Aire,E,Coq7,1,1
Aire,E,Cpa5,1,1
Aire,E,Cpb1,1,1
Aire,E,Cpeb1,1,1
Aire,E,Csk,1,1
Aire,E,Csmd3,1,1
Aire,E,Ctsb,1,1
Aire,E,Cul1,1,1
Aire,E,Cxcl5,1,1
Aire,E,Cylc2,1,1
Aire,E,Cyp26b1,1,1
Aire,E,Dach1,1,1
Aire,E,Dclk3,1,1
Aire,E,Dennd4a,1,1
Aire,E,Dhx9,1,1
Aire,E,Dicer1,1,1
Aire,E,Dlx6,1,1
Aire,E,Dnaaf5,1,1
Aire,E,Dnah1,1,1
Aire,E,Dock9,1,1
Aire,E,Dyrk4,1,1
Aire,E,Egln1,1,1
Aire,E,Eid3,1,1
Aire,E,Eif3a,1,1
Aire,E,Eif3f,1,1
Aire,E,Ell2,1,1
Aire,E,Enox1,1,1
Aire,E,Ensa,1,1
Aire,E,Epha4,1,1
Aire,E,Ephb6,1,1
Aire,E,Epn2,1,1
Aire,E,Ercc8,1,1
Aire,E,Erg,1,1
Aire,E,Esrrg,1,1
Aire,E,Etfrf1,1,1
Aire,E,Evi5,1,1
Aire,E,Fabp2,1,1
Aire,E,Fam102a,1,1
Aire,E,Fam135a,1,1
Aire,E,Fam13c,1,1
Aire,E,Tmem29,1,1
Aire,E,Fam183b,1,1
Aire,E,Fam71f2,1,1
Aire,E,Fank1,1,1
Aire,E,Fas,1,1
Aire,E,Fbxl13,1,1
Aire,E,Fbxl5,1,1
Aire,E,Fbxo24,1,1
Aire,E,Fbxo38,1,1
Aire,E,Fgd4,1,1
Aire,E,Fgfr2,1,1
Aire,E,Fkbp14,1,1
Aire,E,Fnta,1,1
Aire,E,Foxd4,1,1
Aire,E,Foxp1,1,1
Aire,E,Frem1,1,1
Aire,E,Frem2,1,1
Aire,E,Fxyd6,1,1
Aire,E,Fxyd2,1,1
Aire,E,Gfod1,1,1
Aire,E,Glis3,1,1
Aire,E,Glra3,1,1
Aire,E,Gls,1,1
Aire,E,Gmeb2,1,1
Aire,E,Gnai3,1,1
Aire,E,Gpr141,1,1
Aire,E,Gpr55,1,1
Aire,E,Grb7,1,1
Aire,E,Hcfc2,1,1
Aire,E,Hdac9,1,1
Aire,E,Helz2,1,1
Aire,E,Hgsnat,1,1
Aire,E,Hmcn1,1,1
Aire,E,Hmgb4,1,1
Aire,E,Hmox2,1,1
Aire,E,Hnrnpul1,1,1
Aire,E,Hp1bp3,1,1
Aire,E,Hsd3b4,1,1
Aire,E,Hsd3b5,1,1
Aire,E,Hsd3b3,1,1
Aire,E,Hsd3b6,1,1
Aire,E,Hsd3b1,1,1
Aire,E,Hsd3b2,1,1
Aire,E,Htr3b,1,1
Aire,E,Htr6,1,1
Aire,E,Hydin,1,1
Aire,E,Ido1,1,1
Aire,E,Ifna2,1,1
Aire,E,Ifna4,1,1
Aire,E,Ifna12,1,1
Aire,E,Ifna13,1,1
Aire,E,Ifna14,1,1
Aire,E,Ifna16,1,1
Aire,E,Ifna5,1,1
Aire,E,Ifna6,1,1
Aire,E,Ifna11,1,1
Aire,E,Ifna9,1,1
Aire,E,Ifna7,1,1
Aire,E,Ifna1,1,1
Aire,E,Ifnab,1,1
Aire,E,Ifna15,1,1
Aire,E,Ifng,1,1
Aire,E,Igbp1,1,1
Aire,E,Iltifb,1,1
Aire,E,Il22,1,1
Aire,E,Ilf3,1,1
Aire,E,Iqca,1,1
Aire,E,Itga6,1,1
Aire,E,Jmjd1c,1,1
Aire,E,Kank2,1,1
Aire,E,Kcnj9,1,1
Aire,E,Kcnma1,1,1
Aire,E,Kcnmb2,1,1
Aire,E,Kcnv2,1,1
Aire,E,Khdc1c,1,1
Aire,E,Khdc1a,1,1
Aire,E,Khdc1b,1,1
Aire,E,Khsrp,1,1
Aire,E,Kif20b,1,1
Aire,E,Kif2a,1,1
Aire,E,Klhl12,1,1
Aire,E,Klk11,1,1
Aire,E,Kprp,1,1
Aire,E,Krtap1-5,1,1
Aire,E,Leap2,1,1
Aire,E,Lhx8,1,1
Aire,E,Lig1,1,1
